8.2599	8.2599	MISSED
8.8948	8.8948	MISSED
10.9809	10.9809	MISSED
13.5660	13.5660	MISSED
14.2009	14.2009	MISSED
18.7862	18.7862	MISSED
21.3713	21.3713	MISSED
23.6842	23.6842	MISSED
25.7250	25.7250	MISSED
31.8928	31.8928	MISSED
33.0720	33.0720	MISSED
35.7023	35.7023	MISSED
41.9746	41.9746	MISSED
44.2875	44.2875	MISSED
45.4667	45.4667	MISSED
