10.2115	10.2115	MISSED
11.9802	11.9802	MISSED
13.5675	13.5675	MISSED
14.8827	14.8827	MISSED
16.9115	16.9115	MISSED
20.9315	20.9315	MISSED
21.7932	21.7932	MISSED
25.9655	25.9655	MISSED
35.1795	35.1795	MISSED
35.6330	35.6330	MISSED
39.9815	39.9815	MISSED
42.1893	42.1893	MISSED
45.6360	45.6360	MISSED
50.0371	50.0371	MISSED
52.8403	52.8403	MISSED
55.2978	55.2978	MISSED
55.8874	55.8874	MISSED
